economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,169487650,1.7939796758992,2,16,1,3,1,,1,1,0,2,2,2,,,1,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,1,1,,2,1,2,1,,1,1,1,1,2,1,1,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123437669,0.477808484286259,1,25,2,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,,,,,,,,,,,1,1,,2,1,1,2,1,,2,2,,1,1,2,2,1,4,1,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,1,1,1,2,,,2,1,1,2,2,1,,1,1,1,4,4,1,2,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,149277491,0.529876057546308,2,39,2,5,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,2,1,,1,0,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,125708145,1.2326455124023,1,35,2,4,2,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,1,1,2,2,2,4,2,2,2,,,,2,,,,1,1,2,1,,,1,2,1,1,,,2,1,2,1,2,,,2,,,,,,2,2,2,2,2,1,,1,1,1,1,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179493855,0.885141150843997,2,22,2,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,1,4,3,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204679949,0.327707967547087,1,37,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,1,1,2,2,,,2,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,3,1,,1,1,4,3,4,4,3,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206103966,2.32752810536163,2,24,1,1,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,1,1,2,2,2,1,2,,,,1,2,1,2,2,,,,,,1,2,1,2,,,1,1,2,2,2,1,,1,2,1,2,,,1,1,1,1,2,1,,1,1,1,2,4,1,4,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207627191,0.450748496513528,2,50,2,1,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,0,4,4,4,2,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207035983,0.200361886973044,1,19,2,4,2,,1,1,0,2,2,2,,,1,2,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,1,1,,2,2,1,1,,1,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,3,3,1,2,,1,1,4,2,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,168334969,0.619913754373545,1,31,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,2,2,1,2,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,155179265,3.59034181995605,2,43,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138396091,0.362982133048343,1,43,3,4,1,,1,1,1,,,1,2,,1,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,1,1,1,2,1,,1,1,2,1,1,1,1,1,3,2,2,1,2,2,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,208077063,2.83964177290635,2,24,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,1,2,2,2,2,2,,,,,,1,1,1,1,1,1,,0,1,3,4,3,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175355240,2.35957006705755,2,25,2,2,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,1,,,,,,,2,2,2,2,1,1,,2,2,1,2,1,,2,2,2,2,2,2,1,,3,2,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,1,2,1,1,,,2,,,,,,1,1,1,1,4,1,,0,1,2,1,4,4,1,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,146027424,0.405436330161317,1,32,3,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,1,4,4,4,2,5,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210963939,2.65190928229266,1,68,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,116459345,0.212078826938299,1,34,3,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,,,1,2,2,2,2,,,2,1,1,2,1,,2,2,2,2,1,2,1,,2,1,1,1,1,,,1,2,2,1,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,2,1,,1,1,4,2,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171098644,0.412786130870506,2,26,3,5,2,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,2,,,,,,,1,1,2,1,2,,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,2,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,3,,1,0,1,4,4,4,3,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,168471969,1.2719622501997,1,18,2,4,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,,,2,2,2,2,1,1,,1,1,1,1,2,,2,2,2,2,2,2,2,,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,3,1,,1,0,4,3,4,4,1,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,153483282,0.810547213772126,1,17,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,160539922,0.629531545150948,1,41,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,1,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,2,4,2,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,116201459,0.20539504128998,2,30,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,2,,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,2,1,1,1,,1,1,1,1,1,,1,1,2,2,2,1,2,,3,3,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,197767050,1.86877783319992,1,34,2,2,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,2,,,,,,,2,2,2,2,2,,,1,1,1,2,1,,2,2,2,2,2,2,2,,1,2,2,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,0,4,4,4,4,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112317275,1.19086290935245,1,34,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,2,,,2,2,1,1,1,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166633796,0.751781769880986,1,53,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,1,2,2,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,2,2,2,,0,0,4,4,4,2,4,1,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203460304,0.324983754435084,2,17,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,2,2,2,2,,2,2,1,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,4,4,4,4,4,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,132502706,0.24519474394708,1,32,3,3,1,,1,1,0,1,2,2,,,1,1,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,,2,1,2,1,,2,3,2,1,2,1,1,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,1,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165961010,0.386080357339665,1,17,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,117900177,0.171660166331006,1,30,3,5,1,,1,1,1,1,2,1,2,,1,1,1,2,,1,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1,2,,1,1,,1,2,1,1,2,1,3,3,2,,,,1,1,,,1,1,1,2,,,1,2,1,1,,,1,1,2,2,2,1,,2,,,,,,3,3,2,3,,2,,1,1,1,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203351574,1.58972753616535,2,38,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,148053176,2.25534530964296,1,47,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,6,3,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,3,1,,1,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,186531014,0.336751494954923,1,53,2,2,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,,,,,,,,,,2,2,,,1,1,1,1,2,,1,1,1,1,1,2,2,2,1,2,2,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,1,2,2,1,,,2,,,,,,2,2,2,2,2,1,,1,1,1,1,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136376252,1.00962668973404,2,35,2,4,1,,1,1,0,,,1,2,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,1,2,1,1,2,2,1,1,1,,,1,1,,,2,,,,,,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,2,1,2,2,2,1,,1,1,2,2,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137594308,0.474610124771572,2,47,3,5,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,2,2,1,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,0,1,4,4,4,2,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,122575954,0.227381303424533,1,24,3,4,1,,1,1,1,2,2,1,2,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,1,2,1,2,2,,1,1,1,2,2,2,2,,3,1,1,1,2,2,1,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,2,1,,1,0,4,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171174525,0.315483744791854,1,18,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,4,1,,1,0,4,4,4,4,4,5,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,199482881,1.02954761957244,1,19,2,1,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,,,2,1,1,2,2,,,1,2,1,2,2,,1,2,2,2,1,2,1,,2,2,2,1,2,2,2,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205314868,0.86190611981084,1,19,2,1,1,,1,1,0,,,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,1,1,2,,,1,1,1,1,4,1,,0,1,4,1,4,1,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201097953,0.708239626051812,1,19,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,129081953,0.1705359775684,1,18,2,4,1,,1,1,1,1,2,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,3,1,,1,2,,2,2,2,1,,2,3,2,1,2,1,1,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,1,,,2,,,,,,2,2,2,2,2,2,,1,1,4,1,4,4,1,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127380215,0.861293581030499,2,24,3,5,1,,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,1,2,1,,2,1,1,2,2,2,2,,3,2,2,1,1,,,1,1,,,1,1,1,1,,,1,1,1,1,,,1,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,0,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,198261236,0.450748496513528,2,46,2,3,1,,1,1,0,1,2,1,2,,1,2,1,2,,1,1,1,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,1,1,1,1,2,2,2,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,2,2,1,2,,1,1,4,1,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137546306,2.01925337946808,2,38,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,154332582,0.210309350636882,1,22,3,5,2,,1,1,0,2,2,1,1,2,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,2,1,,2,2,2,2,,1,3,3,1,2,2,1,1,1,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,2,2,2,,1,0,1,4,4,4,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,135476267,0.843879071586346,2,29,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,2,,,,,,,,,,,1,1,,2,2,1,2,1,,2,2,,2,1,2,1,,1,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,2,1,,1,1,4,2,4,4,2,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,168186102,0.967865179769897,2,69,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,2,2,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,1,1,2,2,1,,1,1,1,1,2,1,,0,0,4,4,2,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,140255840,1.41192810723042,2,21,2,1,2,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,2,2,2,1,,2,2,1,1,2,2,2,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,1,1,2,2,1,,1,1,2,1,1,1,,1,1,4,1,4,2,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203170214,1.13407771242906,1,38,1,2,1,,1,1,1,1,2,1,1,2,1,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,1,1,,4,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,2,1,,1,1,4,1,4,4,2,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161912686,0.725510846282893,2,22,2,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,2,,1,1,1,2,2,2,1,,1,2,2,2,,,,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,2,1,2,3,2,2,,1,1,1,4,4,2,1,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,140557361,0.636236480814897,1,26,3,5,2,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,1,3,2,1,,1,1,1,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141885845,0.705964053615211,2,21,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,2,1,1,1,2,1,,1,0,4,4,4,2,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136872442,0.649570621573624,1,22,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,2,2,1,,,,,,,,,,,2,,,2,1,1,3,2,,1,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,117319955,0.280919919447067,1,21,2,4,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,,,,,,,1,1,2,1,1,1,,2,2,1,3,1,,2,2,2,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,1,4,1,,0,1,4,2,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,211081743,0.168433105960408,2,30,3,5,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,1,2,2,1,2,,3,3,2,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,1,1,2,2,2,2,3,3,3,3,,3,,1,1,1,4,4,3,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,151193670,0.257490249496509,1,31,2,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,2,1,1,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,1,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,140990398,0.953971687649776,1,18,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,2,1,1,,,1,2,2,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,0,0,2,4,4,4,4,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205004633,0.221285287710999,2,20,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,3,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,2,1,3,2,2,2,,1,1,4,4,4,2,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200827014,0.650228480322677,2,25,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,1,1,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,1,1,2,1,,0,1,4,2,4,4,2,2,1,1,0,0
